chr	source	start	end	strand	gene_id	gene_name	gene_type	gene_status	level	num.dup	num.lap
chr20	HAVANA	2816302	2820284	+	ENSG00000198326.9	TMEM239	protein_coding	KNOWN	2	2	2
chr20	ENSEMBL	3384229	3384440	+	ENSG00000201346.2	U3	snoRNA	NOVEL	3	56	1
chr20	ENSEMBL	4868984	4869118	+	ENSG00000252096.1	SNORA31	snoRNA	NOVEL	3	27	1
chr20	ENSEMBL	5113993	5114083	-	ENSG00000252367.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	5121417	5121539	-	ENSG00000212517.1	SNORA26	snoRNA	NOVEL	3	11	1
chr20	ENSEMBL	5964538	5964650	+	ENSG00000207380.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	8998849	8999100	+	ENSG00000275222.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr20	ENSEMBL	10025917	10026168	+	ENSG00000276525.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr20	ENSEMBL	16670641	16670742	-	ENSG00000200494.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	16982831	16983033	-	ENSG00000212165.2	U3	snoRNA	NOVEL	3	56	1
chr20	ENSEMBL	18113467	18113579	-	ENSG00000207282.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	20738433	20738731	-	ENSG00000278525.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr20	ENSEMBL	23457584	23457685	-	ENSG00000200208.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	25214698	25214798	+	ENSG00000202414.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	30309015	30309126	-	ENSG00000200325.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	30484925	30485076	-	ENSG00000275877.1	5_8S_rRNA	rRNA	NOVEL	3	2	1
chr20	ENSEMBL	30713240	30713346	-	ENSG00000274385.1	U6	snRNA	NOVEL	3	34	1
chr20	ENSEMBL	30816156	30816274	-	ENSG00000275305.1	5S_rRNA	rRNA	NOVEL	3	26	1
chr20	ENSEMBL	31376319	31376446	+	ENSG00000212134.1	SNORA40	snoRNA	NOVEL	3	22	1
chr20	ENSEMBL	34384165	34384265	-	ENSG00000201498.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	34526510	34526606	-	ENSG00000206582.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	35117136	35117207	-	ENSG00000201151.1	SNORD56	snoRNA	NOVEL	3	7	1
chr20	ENSEMBL	35853252	35853364	-	ENSG00000199676.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	36561237	36561530	-	ENSG00000273986.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr20	ENSEMBL	36668559	36668670	-	ENSG00000202255.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	38421647	38421774	-	ENSG00000277034.1	SNORA71	snoRNA	NOVEL	3	4	1
chr20	ENSEMBL	38425198	38425331	-	ENSG00000273718.1	SNORA71	snoRNA	KNOWN	3	4	1
chr20	ENSEMBL	38442036	38442169	+	ENSG00000201811.1	SNORA71	snoRNA	NOVEL	3	4	1
chr20	ENSEMBL	38711821	38712103	-	ENSG00000277965.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr20	ENSEMBL	39349094	39349392	-	ENSG00000275337.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr20	ENSEMBL	39352778	39353023	+	ENSG00000281574.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr20	ENSEMBL	41712479	41712600	-	ENSG00000212224.1	SNORA26	snoRNA	NOVEL	3	11	1
chr20	ENSEMBL	43304555	43304679	+	ENSG00000252193.1	SCARNA15	scaRNA	NOVEL	3	6	2
chr20	ENSEMBL	43451159	43451260	-	ENSG00000206998.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	44344839	44344933	+	ENSG00000201363.2	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	45004348	45004454	+	ENSG00000252021.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	45847630	45847940	-	ENSG00000277051.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr20	ENSEMBL	49721949	49722247	+	ENSG00000276031.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr20	ENSEMBL	49920597	49920694	-	ENSG00000199490.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	49932795	49933078	+	ENSG00000269103.2	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr20	ENSEMBL	50563009	50563110	+	ENSG00000201501.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	52482801	52482991	-	ENSG00000275958.1	uc_338	misc_RNA	NOVEL	3	36	1
chr20	ENSEMBL	53544615	53544725	+	ENSG00000206959.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	57311854	57311958	+	ENSG00000252064.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr20	ENSEMBL	63102142	63102259	+	ENSG00000274915.1	HAR1A	misc_RNA	NOVEL	3	2	2
chr20	HAVANA	63102205	63104386	+	ENSG00000225978.3	HAR1A	lincRNA	KNOWN	2	2	2
chr21	HAVANA	5022493	5040666	+	ENSG00000277117.3	ICOSLG	protein_coding	KNOWN	2	2	1
chr21	ENSEMBL	5597390	5597490	+	ENSG00000277777.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr21	ENSEMBL	6223480	6223580	-	ENSG00000274790.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr21	ENSEMBL	6365955	6366055	+	ENSG00000276902.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr21	HAVANA	6444869	6468040	-	ENSG00000274276.3	CBS	protein_coding	KNOWN	2	2	1
chr21	HAVANA	6484623	6499261	-	ENSG00000275895.3	U2AF1	protein_coding	KNOWN	2	2	1
chr21	HAVANA	6560714	6564489	+	ENSG00000276076.3	CRYAA	protein_coding	KNOWN	2	2	1
chr21	ENSEMBL	7092616	7092716	+	ENSG00000274046.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr21	ENSEMBL	7474394	7474494	+	ENSG00000274484.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr21	ENSEMBL	7663911	7664011	-	ENSG00000276546.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr21	HAVANA	7744962	7777853	+	ENSG00000273590.3	SMIM11	protein_coding	KNOWN	2	2	1
chr21	ENSEMBL	7826098	7826225	-	ENSG00000273614.1	SNORA11	snoRNA	NOVEL	3	8	1
chr21	ENSEMBL	8205315	8205406	+	ENSG00000275950.1	MIR6724-3	miRNA	KNOWN	3	3	1
chr21	ENSEMBL	8205851	8205940	+	ENSG00000275664.1	pRNA	misc_RNA	NOVEL	3	9	1
chr21	ENSEMBL	8212572	8212724	+	ENSG00000278233.1	RNA5-8S5	rRNA	KNOWN	3	4	1
chr21	ENSEMBL	8250060	8250149	+	ENSG00000277671.1	pRNA	misc_RNA	NOVEL	3	9	1
chr21	ENSEMBL	8256781	8256933	+	ENSG00000277739.1	RNA5-8S5	rRNA	KNOWN	3	4	1
chr21	ENSEMBL	8388362	8388453	+	ENSG00000277379.1	MIR6724-3	miRNA	KNOWN	3	3	1
chr21	ENSEMBL	8388898	8388987	+	ENSG00000274868.1	pRNA	misc_RNA	NOVEL	3	9	1
chr21	ENSEMBL	8395607	8395759	+	ENSG00000275215.1	RNA5-8S5	rRNA	KNOWN	3	4	1
chr21	ENSEMBL	8432530	8432621	+	ENSG00000275692.1	MIR6724-3	miRNA	KNOWN	3	3	1
chr21	ENSEMBL	8433085	8433174	+	ENSG00000278775.1	pRNA	misc_RNA	NOVEL	3	9	1
chr21	ENSEMBL	8439823	8439975	+	ENSG00000278189.1	RNA5-8S5	rRNA	KNOWN	3	4	1
chr21	ENSEMBL	9646825	9647000	+	ENSG00000275631.1	U1	snRNA	NOVEL	3	17	1
chr21	ENSEMBL	9907916	9908010	+	ENSG00000252199.1	SNORA70	snoRNA	NOVEL	3	30	1
chr21	ENSEMBL	14075950	14076038	-	ENSG00000277572.1	pRNA	misc_RNA	NOVEL	3	9	1
chr21	ENSEMBL	16284696	16284768	-	ENSG00000201025.1	SNORD74	snoRNA	NOVEL	3	7	1
chr21	ENSEMBL	17527140	17527247	-	ENSG00000200754.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr21	ENSEMBL	17576798	17576906	+	ENSG00000199962.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr21	ENSEMBL	23432181	23432282	-	ENSG00000199698.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr21	ENSEMBL	25101132	25101415	+	ENSG00000274662.1	7SK	misc_RNA	NOVEL	3	13	1
chr21	ENSEMBL	29139283	29139384	-	ENSG00000201984.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr21	ENSEMBL	29180425	29180639	-	ENSG00000212479.2	U3	snoRNA	NOVEL	3	56	1
chr21	ENSEMBL	31664306	31664482	+	ENSG00000238390.1	SNORA81	snoRNA	NOVEL	3	4	1
chr21	ENSEMBL	32538299	32538434	+	ENSG00000252045.1	SNORA33	snoRNA	NOVEL	3	4	1
chr21	ENSEMBL	32841861	32841995	-	ENSG00000207098.1	SNORA70	snoRNA	NOVEL	3	30	1
chr21	HAVANA	34375480	34407866	+	ENSG00000205670.9	SMIM11	protein_coding	KNOWN	1	2	1
chr21	ENSEMBL	34456110	34456237	-	ENSG00000221398.1	SNORA11	snoRNA	NOVEL	3	8	1
chr21	ENSEMBL	36986739	36986851	-	ENSG00000207416.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr21	ENSEMBL	38894785	38894867	+	ENSG00000272015.1	SNORA62	snoRNA	NOVEL	3	7	1
chr21	ENSEMBL	39171462	39171560	-	ENSG00000276873.1	uc_338	misc_RNA	NOVEL	3	36	1
chr21	ENSEMBL	39344537	39344628	+	ENSG00000252915.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr21	ENSEMBL	40513144	40513279	+	ENSG00000207147.1	SNORA51	snoRNA	NOVEL	3	13	1
chr21	HAVANA	41175231	41185239	-	ENSG00000280109.1	PLAC4	TEC	KNOWN	2	2	2
chr21	HAVANA	41176322	41186788	-	ENSG00000225745.7	PLAC4	antisense	NOVEL	2	2	2
chr21	ENSEMBL	41539206	41539326	+	ENSG00000207503.1	SNORA32	snoRNA	NOVEL	3	5	1
chr21	ENSEMBL	41882205	41882300	+	ENSG00000251778.1	SNORA3	snoRNA	NOVEL	3	5	1
chr21	HAVANA	43053191	43076943	-	ENSG00000160200.16	CBS	protein_coding	KNOWN	2	2	1
chr21	HAVANA	43092956	43107587	-	ENSG00000160201.10	U2AF1	protein_coding	KNOWN	2	2	1
chr21	HAVANA	43169008	43172805	+	ENSG00000160202.6	CRYAA	protein_coding	KNOWN	2	2	1
chr21	HAVANA	44222991	44240966	-	ENSG00000160223.15	ICOSLG	protein_coding	KNOWN	2	2	1
chr21	ENSEMBL	44437121	44437175	+	ENSG00000266692.1	snoZ6	snoRNA	NOVEL	3	4	1
chr21	ENSEMBL	44439035	44439110	+	ENSG00000264452.1	snoZ6	snoRNA	NOVEL	3	4	1
chr21	ENSEMBL	46326919	46327224	-	ENSG00000281637.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	10736171	10736283	-	ENSG00000277248.1	U2	snRNA	NOVEL	3	8	1
chr22	ENSEMBL	11249809	11249959	-	ENSG00000276871.1	5_8S_rRNA	rRNA	NOVEL	3	2	1
chr22	ENSEMBL	15273855	15273961	+	ENSG00000276138.1	U6	snRNA	NOVEL	3	34	1
chr22	HAVANA	15784959	15829984	+	ENSG00000206195.9	DUXAP8	processed_transcript	NOVEL	2	2	2
chr22	HAVANA	15826566	15827187	+	ENSG00000271672.1	DUXAP8	transcribed_processed_pseudogene	KNOWN	1	2	2
chr22	ENSEMBL	16141767	16141872	+	ENSG00000278188.1	U6	snRNA	NOVEL	3	34	1
chr22	ENSEMBL	16486985	16488322	+	ENSG00000280263.1	ACTR3BP2	processed_pseudogene	KNOWN	3	2	1
chr22	HAVANA	18487126	18500583	+	ENSG00000277870.3	FAM230A	lincRNA	KNOWN	2	2	1
chr22	ENSEMBL	18524620	18524935	+	ENSG00000275319.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	18598750	18599065	+	ENSG00000280694.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	18605355	18605497	+	ENSG00000274625.1	SCARNA17	scaRNA	NOVEL	3	5	1
chr22	ENSEMBL	18615581	18615900	+	ENSG00000275362.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	19045256	19045367	+	ENSG00000206739.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr22	ENSEMBL	19249873	19249966	+	ENSG00000251940.1	SNORA15	snoRNA	NOVEL	3	4	1
chr22	ENSEMBL	20070716	20070965	+	ENSG00000277950.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	20126402	20126526	+	ENSG00000264346.1	SNORA77	snoRNA	NOVEL	3	5	1
chr22	HAVANA	20338805	20354372	+	ENSG00000188280.10	FAM230A	antisense	NOVEL	1	2	1
chr22	ENSEMBL	20481158	20481268	+	ENSG00000201916.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr22	ENSEMBL	21379382	21379701	-	ENSG00000273846.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	21389796	21389938	-	ENSG00000252020.1	SCARNA17	scaRNA	NOVEL	3	5	1
chr22	ENSEMBL	21396273	21396590	-	ENSG00000275840.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	21463963	21464279	+	ENSG00000276800.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	21538285	21538601	+	ENSG00000281629.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	21544897	21545039	+	ENSG00000252143.1	SCARNA17	scaRNA	NOVEL	3	5	1
chr22	ENSEMBL	21555138	21555457	+	ENSG00000275293.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	23137805	23137864	-	ENSG00000275635.1	U7	snRNA	NOVEL	3	16	1
chr22	ENSEMBL	24901147	24901214	-	ENSG00000199783.1	SNORD56	snoRNA	NOVEL	3	7	1
chr22	ENSEMBL	28232756	28232823	-	ENSG00000201209.1	SNORD42	snoRNA	NOVEL	3	2	1
chr22	ENSEMBL	28303754	28303850	+	ENSG00000199797.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr22	ENSEMBL	29758758	29758859	+	ENSG00000200976.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr22	ENSEMBL	31230071	31230172	-	ENSG00000202019.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr22	ENSEMBL	32188400	32188487	-	ENSG00000275656.1	RFPL3-AS1_1	misc_RNA	NOVEL	3	2	1
chr22	ENSEMBL	32362972	32363059	+	ENSG00000274617.1	RFPL3-AS1_1	misc_RNA	NOVEL	3	2	1
chr22	ENSEMBL	33704786	33704922	-	ENSG00000281295.1	SNORA50	snoRNA	NOVEL	3	2	1
chr22	ENSEMBL	33704786	33704920	-	ENSG00000253007.2	SNORA76	snoRNA	NOVEL	3	4	1
chr22	ENSEMBL	36440880	36440970	-	ENSG00000252225.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr22	ENSEMBL	37013225	37013319	+	ENSG00000252412.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr22	ENSEMBL	37578669	37578922	+	ENSG00000273866.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	38281028	38281289	-	ENSG00000277385.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	40917111	40917381	+	ENSG00000273979.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	41045497	41045591	+	ENSG00000222698.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr22	ENSEMBL	41065554	41065646	-	ENSG00000199515.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr22	ENSEMBL	41648089	41648190	-	ENSG00000200332.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr22	ENSEMBL	41747312	41747413	+	ENSG00000206813.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr22	ENSEMBL	42076058	42076161	-	ENSG00000238498.1	snoU13	snoRNA	NOVEL	3	34	1
chr22	ENSEMBL	42615244	42615393	+	ENSG00000276027.1	RNU12	snRNA	KNOWN	3	2	2
chr22	HAVANA	42615244	42615907	+	ENSG00000270022.3	RNU12	lincRNA	KNOWN	2	2	2
chr22	ENSEMBL	42762860	42762959	-	ENSG00000200448.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr22	ENSEMBL	49846456	49846720	+	ENSG00000277771.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	49878999	49879242	+	ENSG00000280567.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr22	ENSEMBL	50398820	50398920	+	ENSG00000238604.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr22	ENSEMBL	50669804	50669901	+	ENSG00000212569.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	HAVANA	253743	255091	+	ENSG00000228572.5	LL0YNC03-29C1.1	unprocessed_pseudogene	KNOWN	2	2	1
chrX	HAVANA	276322	303356	+	ENSG00000182378.11	PLCXD1	protein_coding	KNOWN	2	2	1
chrX	HAVANA	304529	318819	-	ENSG00000178605.11	GTPBP6	protein_coding	KNOWN	2	2	1
chrX	HAVANA	320990	321851	+	ENSG00000226179.4	LINC00685	antisense	KNOWN	2	2	1
chrX	HAVANA	333963	386955	-	ENSG00000167393.15	PPP2R3B	protein_coding	KNOWN	2	2	1
chrX	HAVANA	386980	405579	+	ENSG00000281849.1	RP13-465B17.4	antisense	NOVEL	2	2	1
chrX	ENSEMBL	388100	388389	-	ENSG00000275287.3	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chrX	HAVANA	419157	421980	+	ENSG00000280767.1	RP13-465B17.5	lincRNA	NOVEL	2	2	1
chrX	HAVANA	523775	524102	-	ENSG00000234958.4	FABP5P13	processed_pseudogene	KNOWN	1	2	1
chrX	HAVANA	545236	545352	-	ENSG00000229232.4	KRT18P53	processed_pseudogene	KNOWN	2	2	1
chrX	HAVANA	624344	659411	+	ENSG00000185960.11	SHOX	protein_coding	KNOWN	2	2	1
chrX	HAVANA	990221	994365	+	ENSG00000237531.4	RP11-309M23.1	lincRNA	NOVEL	2	2	1
chrX	HAVANA	1008503	1010101	-	ENSG00000225661.5	RPL14P5	processed_pseudogene	KNOWN	1	2	1
chrX	HAVANA	1187549	1212750	-	ENSG00000205755.9	CRLF2	protein_coding	KNOWN	2	2	1
chrX	HAVANA	1268800	1310381	+	ENSG00000198223.13	CSF2RA	protein_coding	KNOWN	2	2	1
chrX	ENSEMBL	1291755	1291828	+	ENSG00000264510.4	BX649553.3	miRNA	NOVEL	3	2	1
chrX	ENSEMBL	1292094	1292167	+	ENSG00000264819.4	BX649553.4	miRNA	NOVEL	3	2	1
chrX	ENSEMBL	1293615	1293689	+	ENSG00000263980.4	BX649553.2	miRNA	NOVEL	3	2	1
chrX	ENSEMBL	1293918	1293992	+	ENSG00000265658.4	MIR3690	miRNA	KNOWN	3	2	1
chrX	ENSEMBL	1294132	1294206	+	ENSG00000263835.4	BX649553.1	miRNA	NOVEL	3	2	1
chrX	ENSEMBL	1300256	1300375	-	ENSG00000223274.4	RNA5SP498	rRNA	KNOWN	3	2	1
chrX	HAVANA	1336616	1382689	+	ENSG00000185291.9	IL3RA	protein_coding	KNOWN	2	2	1
chrX	HAVANA	1386152	1392724	-	ENSG00000169100.11	SLC25A6	protein_coding	KNOWN	2	2	1
chrX	HAVANA	1396427	1399402	+	ENSG00000236871.5	LINC00106	lincRNA	KNOWN	2	2	1
chrX	HAVANA	1401769	1414028	+	ENSG00000236017.6	ASMTL-AS1	antisense	KNOWN	2	2	1
chrX	HAVANA	1403139	1453762	-	ENSG00000169093.13	ASMTL	protein_coding	KNOWN	2	2	1
chrX	HAVANA	1462572	1537107	-	ENSG00000182162.8	P2RY8	protein_coding	KNOWN	2	2	1
chrX	HAVANA	1591593	1602514	+	ENSG00000197976.9	AKAP17A	protein_coding	KNOWN	2	2	1
chrX	HAVANA	1615001	1643081	+	ENSG00000196433.10	ASMT	protein_coding	KNOWN	2	2	1
chrX	HAVANA	1732584	1755985	+	ENSG00000223511.4	RP13-297E16.4	lincRNA	NOVEL	2	2	1
chrX	HAVANA	1767347	1768776	+	ENSG00000234622.4	RP13-297E16.5	lincRNA	NOVEL	2	2	1
chrX	HAVANA	2219516	2502805	-	ENSG00000169084.11	DHRSX	protein_coding	KNOWN	2	2	1
chrX	HAVANA	2334295	2336410	-	ENSG00000223571.4	DHRSX-IT1	sense_intronic	NOVEL	2	2	1
chrX	HAVANA	2486414	2500967	-	ENSG00000214717.8	ZBED1	protein_coding	KNOWN	2	2	1
chrX	ENSEMBL	2609191	2609254	+	ENSG00000277120.3	MIR6089	miRNA	KNOWN	3	2	1
chrX	HAVANA	2609348	2657229	+	ENSG00000223773.5	CD99P1	transcribed_unprocessed_pseudogene	KNOWN	2	2	1
chrX	HAVANA	2612988	2615347	-	ENSG00000230542.4	LINC00102	lincRNA	KNOWN	2	2	1
chrX	HAVANA	2691179	2741309	+	ENSG00000002586.16	CD99	protein_coding	KNOWN	2	2	1
chrX	ENSEMBL	3532117	3532251	-	ENSG00000212214.1	SNORA48	snoRNA	NOVEL	3	13	1
chrX	ENSEMBL	3641443	3641555	-	ENSG00000207320.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	5410122	5410251	+	ENSG00000201660.1	SNORA20	snoRNA	NOVEL	3	5	1
chrX	ENSEMBL	6061644	6061749	-	ENSG00000252291.1	SNORA31	snoRNA	NOVEL	3	27	1
chrX	ENSEMBL	9874601	9874701	-	ENSG00000206844.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	10061222	10061323	+	ENSG00000202469.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	11116092	11116193	-	ENSG00000207151.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	11148584	11148769	-	ENSG00000278218.1	uc_338	misc_RNA	NOVEL	3	36	1
chrX	ENSEMBL	12054824	12054926	-	ENSG00000206792.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	12149126	12149238	+	ENSG00000206795.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	12614003	12614197	-	ENSG00000271814.1	7SK	misc_RNA	NOVEL	3	13	1
chrX	ENSEMBL	15716208	15716346	+	ENSG00000200620.1	SNORA7	snoRNA	NOVEL	3	5	1
chrX	ENSEMBL	16912215	16912317	-	ENSG00000199410.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	17044380	17044511	-	ENSG00000201467.1	SNORA16	snoRNA	NOVEL	3	2	1
chrX	ENSEMBL	17357930	17358033	+	ENSG00000238764.1	snoU13	snoRNA	NOVEL	3	34	1
chrX	ENSEMBL	18395994	18396095	-	ENSG00000207025.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	19376774	19376875	+	ENSG00000202144.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	19985058	19985159	-	ENSG00000206663.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	20136066	20136135	-	ENSG00000201882.1	snoU2-30	snoRNA	NOVEL	3	2	1
chrX	ENSEMBL	20136306	20136385	-	ENSG00000201592.1	snoU2_19	snoRNA	NOVEL	3	4	1
chrX	ENSEMBL	21872707	21872808	+	ENSG00000206639.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	23782210	23782310	+	ENSG00000202272.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	24133186	24133317	+	ENSG00000201407.1	SNORA68	snoRNA	NOVEL	3	6	1
chrX	ENSEMBL	27252119	27252235	-	ENSG00000252486.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	28924069	28924138	+	ENSG00000201666.1	SNORD74	snoRNA	NOVEL	3	7	1
chrX	ENSEMBL	38308112	38308241	-	ENSG00000252050.1	SNORA31	snoRNA	NOVEL	3	27	1
chrX	ENSEMBL	40492844	40492941	+	ENSG00000206677.2	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	41316488	41316589	+	ENSG00000238426.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	44401603	44401704	+	ENSG00000200702.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	45892912	45892979	-	ENSG00000212347.2	SNORD77	snoRNA	NOVEL	3	5	1
chrX	ENSEMBL	46073651	46073935	-	ENSG00000278838.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chrX	ENSEMBL	46553522	46553775	-	ENSG00000277721.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chrX	ENSEMBL	47476822	47477152	-	ENSG00000277605.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chrX	ENSEMBL	48524480	48524806	+	ENSG00000276823.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chrX	ENSEMBL	50171197	50171297	-	ENSG00000202495.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	53324562	53324674	+	ENSG00000207408.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	54814370	54814497	+	ENSG00000221716.1	SNORA11	snoRNA	KNOWN	3	8	1
chrX	ENSEMBL	54927305	54927433	+	ENSG00000221750.1	SNORA11	snoRNA	NOVEL	3	8	1
chrX	ENSEMBL	55582733	55582834	+	ENSG00000200635.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	68361075	68361187	+	ENSG00000206646.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	69672479	69672597	+	ENSG00000272351.1	5S_rRNA	rRNA	NOVEL	3	26	1
chrX	ENSEMBL	69692956	69693155	+	ENSG00000212434.2	U3	snoRNA	NOVEL	3	56	1
chrX	ENSEMBL	70846079	70846295	-	ENSG00000277492.1	ACEA_U3	snoRNA	NOVEL	3	3	1
chrX	ENSEMBL	70846080	70846295	-	ENSG00000280704.1	U3	snoRNA	NOVEL	3	56	1
chrX	ENSEMBL	71319394	71319658	-	ENSG00000281075.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chrX	ENSEMBL	71368666	71368968	+	ENSG00000275975.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chrX	ENSEMBL	71491066	71491167	-	ENSG00000199751.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	72284945	72285045	-	ENSG00000238926.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chrX	ENSEMBL	72726122	72726337	-	ENSG00000273788.1	U3	snoRNA	NOVEL	3	56	1
chrX	HAVANA	80014756	80031769	+	ENSG00000122145.13	TBX22	protein_coding	KNOWN	2	2	2
